site_id,elevation,shore,snow_t,snow_t1,date,year,day,order,pit_tag_ref,donor,sex,length,weight,bd_load,survival
70505,2879,0,162.56,50.8,2017-08-09,2017,221,4,900067000114179,72996,f,46,10,24869.48,1
70505,2879,0,162.56,50.8,2017-08-09,2017,221,4,900067000114765,72996,m,48,10,9866.472,0
70505,2879,0,162.56,50.8,2017-08-09,2017,221,4,900067000116860,72996,m,46,10,78608.184,0
70505,2879,0,162.56,50.8,2017-08-09,2017,221,4,900067000116900,72996,m,48,9,1132.32,0
70505,2879,0,162.56,50.8,2017-08-09,2017,221,4,900067000116911,72996,f,46,11,897.736,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000116883,72996,f,48,12,6182.056,1
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000116890,72996,f,45,10,3891.448,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000116898,72996,f,47,12,0,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000116914,72996,f,42,8,5111.528,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000116917,72996,f,47,9,2879.608,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000116921,72996,f,52,13,13376.968,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000116952,72996,f,51,14,62320.408,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000116955,72996,f,47,9,21979.936,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000116969,72996,m,47,12,8970.848,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000117381,72996,m,47,11,0,1
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000117388,72996,m,47,10,5643.544,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000117395,72996,f,42,8,105.352,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000117397,72996,m,51,13,19572.928,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000117398,72996,m,50,11,4929.784,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000117409,72996,f,50,12,2805.224,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000117410,72996,f,45,9,38046.752,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000117414,72996,f,52,13,1073.808,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000117415,72996,m,47,10,53785.608,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000117419,72996,f,44,12,1820.328,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000117425,72996,f,43,7,4697.744,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000117427,72996,m,50,13,11293.464,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000117428,72996,f,48,11,13772.696,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000117429,72996,m,53,14,572966,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000117436,72996,m,50,12,18437.12,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000117437,72996,m,47,8,44659.84,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000117440,72996,f,44,7,31473.68,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000117442,72996,f,50,13,4160.824,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000117443,72996,m,49,13,567.488,0
70641,2798,0,162.56,50.8,2017-08-09,2017,221,2,900067000117479,72996,m,50,11,73803.856,0
70370,3188,1,50.8,113.03,2018-07-04,2018,185,2,900067000114095,72996,m,48,12,2956.952,0
70370,3188,1,50.8,113.03,2018-07-04,2018,185,2,900067000114100,72996,f,49,10,179.464,0
70370,3188,1,50.8,113.03,2018-07-04,2018,185,2,900067000114122,72996,m,46,11,979.064,0
70370,3188,1,50.8,113.03,2018-07-04,2018,185,2,900067000114129,72996,m,47,11,1365.8,0
70370,3188,1,50.8,113.03,2018-07-04,2018,185,2,900067000114169,72996,f,47,11,370.824,0
70370,3188,1,50.8,113.03,2018-07-04,2018,185,2,900067000117290,72996,f,48,13,70712,0
70370,3188,1,50.8,113.03,2018-07-04,2018,185,2,900067000117291,72996,f,44,10,2125.792,0
70370,3188,1,50.8,113.03,2018-07-04,2018,185,2,900067000117292,72996,f,49,12,827.096,0
70370,3188,1,50.8,113.03,2018-07-04,2018,185,2,900067000117308,72996,f,50,14,245.624,1
70370,3188,1,50.8,113.03,2018-07-04,2018,185,2,900067000117318,72996,f,51,16,9016.376,0
70370,3188,1,50.8,113.03,2018-07-04,2018,185,2,900067000117322,72996,m,45,9,472.64,0
70370,3188,1,50.8,113.03,2018-07-04,2018,185,2,900067000117360,72996,f,47,10,1162.592,0
70370,3188,1,50.8,113.03,2018-07-04,2018,185,2,900067000117586,72996,m,47,12,74629.024,0
70370,3188,1,50.8,113.03,2018-07-04,2018,185,2,900067000117634,72996,m,44,9,451.264,0
70370,3188,1,50.8,113.03,2018-07-04,2018,185,2,900067000117647,72996,m,47,10,153660.96,0
70370,3188,1,50.8,113.03,2018-07-04,2018,185,2,900067000117648,72996,f,48,12,11209.064,1
70370,3188,1,50.8,113.03,2018-07-04,2018,185,2,900067000117676,72996,f,46,10,0,0
70370,3188,1,50.8,113.03,2018-07-04,2018,185,2,900067000117678,72996,m,47,11,2404.64,0
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900043000144415,70459,f,57,22,567.192,1
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900043000144416,70459,m,47,12,67.52,1
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900043000144426,70459,m,53,17,19154.432,1
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900043000144427,70459,f,60,26,991.312,1
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900043000144446,70459,f,63,32,4300.032,1
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900043000144447,70459,f,54,17,7154.008,1
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900043000144463,70459,m,59,23,1261.84,1
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900043000144465,70459,f,50,13,556.912,0
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900043000144471,70459,f,62,33,997.224,1
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900043000144480,70459,f,56,23,780.704,0
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900043000144482,70459,f,49,13,3833.568,1
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900067000117311,70459,m,56,19,17789.496,1
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900067000117332,70459,m,48,12,568.28,1
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900067000117357,70459,m,55,20,7302.336,0
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900067000117359,70459,f,55,19,3196.288,1
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900067000117392,70459,m,59,29,610.96,1
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900067000117401,70459,m,43,8,1885.04,1
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900067000117402,70459,m,53,19,436.376,0
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900067000117408,70459,f,60,30,51.024,1
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900067000117422,70459,m,54,18,51.896,0
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900067000117424,70459,f,62,28,5840.296,0
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900067000117430,70459,m,58,20,19214.088,0
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900067000117431,70459,m,60,20,75469.32,1
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900067000117435,70459,f,57,19,1152.168,1
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900067000117447,70459,m,53,18,3762.344,0
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900067000117454,70459,m,53,18,780.224,1
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900067000117460,70459,f,63,32,31062.072,1
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900067000117463,70459,f,56,18,1197.28,1
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900067000117464,70459,m,46,12,31516.36,1
70556,3505,1,50.8,113.03,2018-08-16,2018,228,1,900067000117473,70459,f,53,18,599.112,1
74976,3146,1,50.8,113.03,2018-07-18,2018,199,1,900067000117285,70459,m,46,10,191.36,1
74976,3146,1,50.8,113.03,2018-07-18,2018,199,1,900067000117350,70459,m,55,18,15397.44,1
74976,3146,1,50.8,113.03,2018-07-18,2018,199,1,900067000117385,70459,m,52,18,0,0
74976,3146,1,50.8,113.03,2018-07-18,2018,199,1,900067000117389,70459,f,58,22,788.68,1
74976,3146,1,50.8,113.03,2018-07-18,2018,199,1,900067000117393,70459,m,53,20,377.936,1
74976,3146,1,50.8,113.03,2018-07-18,2018,199,1,900067000117396,70459,f,60,29,2440.992,1
74976,3146,1,50.8,113.03,2018-07-18,2018,199,1,900067000117399,70459,m,44,10,554.072,1
74976,3146,1,50.8,113.03,2018-07-18,2018,199,1,900067000117405,70459,f,62,26,9176.128,1
74976,3146,1,50.8,113.03,2018-07-18,2018,199,1,900067000117407,70459,f,41,8,168.24,1
74976,3146,1,50.8,113.03,2018-07-18,2018,199,1,900067000117420,70459,m,44,10,543.968,1
74976,3146,1,50.8,113.03,2018-07-18,2018,199,1,900067000117433,70459,m,55,17,409.632,1
74976,3146,1,50.8,113.03,2018-07-18,2018,199,1,900067000117439,70459,m,53,16,0,1
74976,3146,1,50.8,113.03,2018-07-18,2018,199,1,900067000117445,70459,m,52,14,783.304,1
74976,3146,1,50.8,113.03,2018-07-18,2018,199,1,900067000117451,70459,f,60,28,197.232,1
74976,3146,1,50.8,113.03,2018-07-18,2018,199,1,900067000117467,70459,f,55,19,0,1
74976,3146,1,50.8,113.03,2018-07-18,2018,199,1,900067000117469,70459,f,54,17,5504.728,1
74976,3146,1,50.8,113.03,2018-07-18,2018,199,1,900067000117470,70459,m,55,16,560.96,1
74976,3146,1,50.8,113.03,2018-07-18,2018,199,1,900067000117477,70459,f,63,30,1738.44,1
70556,3505,1,34.163,45.72,2020-07-09,2020,191,2,900043000144407,70459,f,58,22,1391.64,1
70556,3505,1,34.163,45.72,2020-07-09,2020,191,2,900043000144411,70459,f,42,8,411.536,1
70556,3505,1,34.163,45.72,2020-07-09,2020,191,2,900043000144430,70459,m,56,20,14253.92,0
70556,3505,1,34.163,45.72,2020-07-09,2020,191,2,900043000144451,70459,f,43,8,998.048,1
70556,3505,1,34.163,45.72,2020-07-09,2020,191,2,900043000144466,70459,f,55,19,2685.432,0
70556,3505,1,34.163,45.72,2020-07-09,2020,191,2,900043000144468,70459,m,54,18,589813.608,0
70556,3505,1,34.163,45.72,2020-07-09,2020,191,2,900043000144487,70459,f,62,26,2391.856,1
70556,3505,1,34.163,45.72,2020-07-09,2020,191,2,900043000144670,70459,f,50,12,5769.136,1
70556,3505,1,34.163,45.72,2020-07-09,2020,191,2,900067000116989,70459,m,50,13,34338.416,1
70556,3505,1,34.163,45.72,2020-07-09,2020,191,2,900067000117058,70459,m,55,17,53375.344,1
70556,3505,1,34.163,45.72,2020-07-09,2020,191,2,900067000117096,70459,m,55,15,6847.416,1
70556,3505,1,34.163,45.72,2020-07-09,2020,191,2,900067000117103,70459,m,53,16,2534.28,1
70556,3505,1,34.163,45.72,2020-07-09,2020,191,2,900067000117120,70459,f,58,23,0,0
70556,3505,1,34.163,45.72,2020-07-09,2020,191,2,900067000117134,70459,f,43,10,11873.392,1
70556,3505,1,34.163,45.72,2020-07-09,2020,191,2,900067000117135,70459,m,52,18,0,1
70556,3505,1,34.163,45.72,2020-07-09,2020,191,2,900067000117159,70459,f,47,10,46539.872,1
70556,3505,1,34.163,45.72,2020-07-09,2020,191,2,900067000117219,70459,m,53,15,140950.056,0
70556,3505,1,34.163,45.72,2020-07-09,2020,191,2,900067000117361,70459,m,53,18,3147.256,1
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790465,72996,f,54,12,788.448,1
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790469,72996,m,46,10,882.408,0.5
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790481,72996,f,48,12,0,1
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790483,72996,m,50,10,232.064,0.5
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790484,72996,m,47,10,546.152,1
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790488,72996,m,50,11,2140.048,0.5
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790494,72996,m,47,10,856.744,1
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790496,72996,m,49,11,138.376,1
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790508,72996,f,52,14,944.28,0
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790510,72996,m,47,8,0,1
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790511,72996,f,53,14,263.416,1
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790524,72996,m,48,12,450.208,1
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790527,72996,f,52,12,3845.736,1
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790538,72996,f,51,13,4954.824,0.5
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790545,72996,m,46,8,1869.184,0
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790549,72996,f,52,13,3678.936,0
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790554,72996,f,49,9,0,0
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790557,72996,f,51,11,9623.968,0
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790578,72996,m,48,10,2245.568,0
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790597,72996,m,47,8,5794.76,0.5
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790601,72996,m,52,12,5589.048,0
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790610,72996,f,49,10,0,0
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790613,72996,m,52,10,7245.616,1
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790614,72996,m,49,10,11811.016,0
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790615,72996,m,54,13,2289.608,0.5
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790617,72996,f,50,12,48281.8,1
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790618,72996,f,52,13,1122.056,1
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790626,72996,f,54,11,1858.584,1
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790634,72996,f,53,13,6557.4,0
70628,3249,1,34.163,45.72,2020-08-05,2020,218,1,982126058790639,72996,f,51,13,2185.352,1
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790358,72996,f,58,21,0,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790368,72996,f,47,11,0,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790370,72996,f,46,10,0,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790394,72996,f,45,10,2697.936,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790460,72996,f,49,11,0,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790461,72996,m,46,9,389.976,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790464,72996,m,46,10,1683.56,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790467,72996,m,46,10,272.36,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790470,72996,f,49,11,5315.768,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790473,72996,f,50,10,13860.384,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790475,72996,f,49,10,788.696,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790479,72996,f,41,7,0,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790482,72996,f,41,7,2070.36,0.6
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790492,72996,f,51,13,4832.696,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790493,72996,m,49,11,232.32,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790495,72996,m,50,13,2935.168,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790498,72996,m,49,12,0,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790501,72996,m,44,11,392.64,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790503,72996,m,48,13,10224.52,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790512,72996,f,46,8,4605.408,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790517,72996,f,51,12,145.512,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790521,72996,m,45,10,6380.104,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790522,72996,m,49,9,0,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790531,72996,f,53,15,0,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790535,72996,m,43,8,425.968,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790537,72996,m,40,7,478.864,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790540,72996,m,45,10,0,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790542,72996,f,51,12,845.152,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790556,72996,m,47,10,1346.832,0
70641,2798,0,34.163,45.72,2020-08-05,2020,218,3,982126058790630,72996,m,43,8,0,0
74976,3146,1,34.163,45.72,2020-07-06,2020,188,2,900043000144021,70459,f,63,20,1527.288,0
74976,3146,1,34.163,45.72,2020-07-06,2020,188,2,900043000144422,70459,f,61,25,1002.056,1
74976,3146,1,34.163,45.72,2020-07-06,2020,188,2,900043000144473,70459,m,54,18,2099.8,1
74976,3146,1,34.163,45.72,2020-07-06,2020,188,2,900043000144475,70459,f,41,7,1658.744,1
74976,3146,1,34.163,45.72,2020-07-06,2020,188,2,900043000144484,70459,f,59,21,28286.784,1
74976,3146,1,34.163,45.72,2020-07-06,2020,188,2,900043000144831,70459,m,55,16,0,1
74976,3146,1,34.163,45.72,2020-07-06,2020,188,2,900067000116982,70459,m,54,17,7005.28,1
74976,3146,1,34.163,45.72,2020-07-06,2020,188,2,900067000116985,70459,f,52,15,104412.232,0.5
74976,3146,1,34.163,45.72,2020-07-06,2020,188,2,900067000117027,70459,f,61,25,3130.856,1
74976,3146,1,34.163,45.72,2020-07-06,2020,188,2,900067000117043,70459,f,42,8,8119.992,0
74976,3146,1,34.163,45.72,2020-07-06,2020,188,2,900067000117080,70459,m,48,12,1660.752,1
74976,3146,1,34.163,45.72,2020-07-06,2020,188,2,900067000117102,70459,m,56,19,25029.456,0
74976,3146,1,34.163,45.72,2020-07-06,2020,188,2,900067000117113,70459,m,46,11,10162.12,0
74976,3146,1,34.163,45.72,2020-07-06,2020,188,2,900067000117123,70459,f,43,8,2870.312,0.5
74976,3146,1,34.163,45.72,2020-07-06,2020,188,2,900067000117130,70459,f,54,20,817.016,1
74976,3146,1,34.163,45.72,2020-07-06,2020,188,2,900067000117157,70459,f,42,9,4641.2,1
74976,3146,1,34.163,45.72,2020-07-06,2020,188,2,900067000117176,70459,f,58,19,46522.616,0.5
74976,3146,1,34.163,45.72,2020-07-06,2020,188,2,900067000117177,70459,f,43,8,1075.824,0
