relocate_id,release_siteid1,release_date,collect_siteid,type,pit_tag_ref,sex,length,weight,swab_id,bd_load
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985121012024446,m,48,12,RKS6235,1824
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985121012023064,f,44,10,RKS6237,0
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985121012028875,f,45,10,RKS6238,432
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985121012029973,m,46,8,RKS6239,0
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985121012030430,f,53,14,RKS6240,0
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985121012025789,m,46,10,RKS6242,1008
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985121012055247,m,47,10,RKS6253,528
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985121012031889,m,42,8,RKS6255,22992
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985121012022903,m,57,16,RKS6258,1584
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985121012034712,f,49,12,RKS6260,0
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985153000075239,m,47,10,RKS6378,336.00000000000006
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985153000075233,f,47,13,RKS6379,2064
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985153000075269,m,48,12,RKS6380,2160
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985153000075285,m,46,10,RKS6381,2064
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985153000075284,m,49,11,RKS6382,0
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985153000075235,m,49,12,RKS6383,0
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985153000075236,f,52,13,RKS6384,816.0000000000001
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985153000075219,f,52,14,RKS6385,480
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985153000075273,m,53,12,RKS6386,48
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985121012025876,f,50,10,RKS6387,8112
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985153000075228,f,52,13,RKS6388,2400
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985153000075208,f,52,16,RKS6389,1104
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985153000075295,m,50,14,RKS6390,768
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985153000075201,f,53,12,RKS6391,5664
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985153000075205,m,54,17,RKS6392,8304
b54d26ba-a4b1-4356-ac42-a87bf937aa3c,70505,2008-07-15,72996,translocation,985153000075244,f,58,20,RKS6393,144
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091072047,m,48,10,RKS3702,7056
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091356534,m,53,14,RKS3703,1536
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,090873349,m,48,11,RKS3704,0
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091572056,m,51,14,RKS3705,3168
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091571769,m,47,9,RKS3706,0
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091582868,f,54,12,RKS3707,1056
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091318870,m,54,18,RKS3708,24432
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091063878,f,49,13,RKS3709,30432
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,080068126,f,49,12,RKS3710,720
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091315561,f,52,12,RKS3711,0
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091034860,f,49,10,RKS3712,6048
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091530379,f,51,14,RKS3713,240
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,062374570,f,51,12,RKS3714,2928
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091356306,m,50,11,RKS3715,96
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091022277,f,54,14,RKS3716,34944
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091573095,m,53,16,RKS3717,0
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091515292,f,50,11,RKS3718,3552
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,090891807,f,55,15,RKS3719,14736
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091575537,m,51,12,RKS3720,96
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091582279,m,48,11,RKS3721,4896
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091110803,f,56,16,RKS3722,15408
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,080045534,m,53,14,RKS3723,8544
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091120768,m,48,10,RKS3724,18000
f0c8dae0-fe72-4e52-97d8-5ba7d0696be0,70550,2013-07-16,72996,translocation,900118001031196,f,49,14,RKS16333,69072
f0c8dae0-fe72-4e52-97d8-5ba7d0696be0,70550,2013-07-16,72996,translocation,900118001028456,m,52,14,RKS16334,133392
f0c8dae0-fe72-4e52-97d8-5ba7d0696be0,70550,2013-07-16,72996,translocation,900118001057905,m,54,16,RKS16335,9840
f0c8dae0-fe72-4e52-97d8-5ba7d0696be0,70550,2013-07-16,72996,translocation,900118001059949,f,48,12,RKS16336,2016
f0c8dae0-fe72-4e52-97d8-5ba7d0696be0,70550,2013-07-16,72996,translocation,900118001031343,f,56,16,RKS16337,9456
f0c8dae0-fe72-4e52-97d8-5ba7d0696be0,70550,2013-07-16,72996,translocation,900118001057579,f,48,12,RKS16338,112704
f0c8dae0-fe72-4e52-97d8-5ba7d0696be0,70550,2013-07-16,72996,translocation,900118001029814,f,57,16,RKS16339,2928
f0c8dae0-fe72-4e52-97d8-5ba7d0696be0,70550,2013-07-16,72996,translocation,900118001030063,m,54,14,RKS16340,55248
f0c8dae0-fe72-4e52-97d8-5ba7d0696be0,70550,2013-07-16,72996,translocation,900118001030750,f,50,12,RKS16341,816.0000000000001
f0c8dae0-fe72-4e52-97d8-5ba7d0696be0,70550,2013-07-16,72996,translocation,900118001030093,f,49,14,RKS16342,7296
f0c8dae0-fe72-4e52-97d8-5ba7d0696be0,70550,2013-07-16,72996,translocation,900118001031752,f,48,12,RKS16343,32016
f0c8dae0-fe72-4e52-97d8-5ba7d0696be0,70550,2013-07-16,72996,translocation,985121013702904,m,51,14,RKS16344,120864
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091020125,m,49,10,RKS2518,0
f0c8dae0-fe72-4e52-97d8-5ba7d0696be0,70550,2013-07-16,72996,translocation,900118001059003,m,51,11,RKS15867,1584
f0c8dae0-fe72-4e52-97d8-5ba7d0696be0,70550,2013-07-16,72996,translocation,900118001058870,m,54,16,RKS15868,576
f0c8dae0-fe72-4e52-97d8-5ba7d0696be0,70550,2013-07-16,72996,translocation,900118001031348,f,51,12,RKS16328,146160
f0c8dae0-fe72-4e52-97d8-5ba7d0696be0,70550,2013-07-16,72996,translocation,900118001065754,f,48,12,RKS16329,2448
f0c8dae0-fe72-4e52-97d8-5ba7d0696be0,70550,2013-07-16,72996,translocation,900118001058841,f,49,12,RKS15866,30192
f0c8dae0-fe72-4e52-97d8-5ba7d0696be0,70550,2013-07-16,72996,translocation,900118001030163,f,50,12,RKS16330,960
f0c8dae0-fe72-4e52-97d8-5ba7d0696be0,70550,2013-07-16,72996,translocation,900118001067329,m,48,11,RKS16331,48
f0c8dae0-fe72-4e52-97d8-5ba7d0696be0,70550,2013-07-16,72996,translocation,900118001030025,m,52,15,RKS16332,21695.999999999996
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091066872,m,46,10,RKS3680,6528.000000000001
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,080048769,f,47,11,RKS3681,1824
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091021044,m,47,11,RKS3682,336.00000000000006
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,118001058990,f,48,11,RKS3683,144
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091529336,f,63,24,RKS3684,11376
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091357564,m,48,10,RKS3685,720
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091346622,f,48,10,RKS3686,0
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,080045779,f,52,13,RKS3692,3840
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091094305,f,46,6,RKS3693,144
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091601297,f,56,15,RKS3694,53568
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091344771,m,45,10,RKS3695,7680
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,900118001060333,f,55,17,RKS3696,0
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091336278,m,48,9,RKS3697,0
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,080374566,m,50,12,RKS3698,28224
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,091320558,m,50,14,RKS3699,58512
51141fbc-9590-4237-aa5b-a39b96418b0e,70550,2006-08-07,72996,translocation,080052585,m,46,9,RKS3700,2160
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900067000117359,f,55,19,RKS26473,3196.288
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900067000117422,m,54,18,RKS26474,51.896
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900067000117464,f,46,12,RKS26475,31516.36
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900067000117392,m,59,29,RKS26476,610.96
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900067000117332,m,48,12,RKS26477,568.28
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900067000117435,f,57,19,RKS26478,1152.168
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900043000144480,f,56,23,RKS26479,780.704
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900043000144465,f,50,13,RKS26480,556.912
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900043000144482,f,49,13,RKS26481,3833.568
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900043000144427,f,60,26,RKS26482,991.312
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900043000144416,m,47,12,RKS26483,67.52
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900043000144415,f,57,22,RKS26484,567.192
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900043000144447,f,54,17,RKS26485,7154.008
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900043000144463,m,59,23,RKS26486,1261.84
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900043000144426,m,53,17,RKS26487,19154.432
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900043000144471,f,62,33,RKS26488,997.224
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900043000144446,f,63,32,RKS26489,4300.032
92064c9e-2752-463c-930e-7c6d7b9f058b,70556,2020-07-09,70459,translocation,900067000117219,m,53,15,RKS29908,140950.056
92064c9e-2752-463c-930e-7c6d7b9f058b,70556,2020-07-09,70459,translocation,900043000144468,m,54,18,RKS29909,589813.608
92064c9e-2752-463c-930e-7c6d7b9f058b,70556,2020-07-09,70459,translocation,900067000117361,m,53,18,RKS29910,3147.256
92064c9e-2752-463c-930e-7c6d7b9f058b,70556,2020-07-09,70459,translocation,900067000117134,f,43,10,RKS29911,11873.392
92064c9e-2752-463c-930e-7c6d7b9f058b,70556,2020-07-09,70459,translocation,900043000144670,f,50,12,RKS29912,5769.136
92064c9e-2752-463c-930e-7c6d7b9f058b,70556,2020-07-09,70459,translocation,900043000144411,f,42,8,RKS29913,411.536
92064c9e-2752-463c-930e-7c6d7b9f058b,70556,2020-07-09,70459,translocation,900067000117103,m,53,16,RKS29914,2534.28
92064c9e-2752-463c-930e-7c6d7b9f058b,70556,2020-07-09,70459,translocation,900067000117096,m,55,15,RKS29915,6847.416
92064c9e-2752-463c-930e-7c6d7b9f058b,70556,2020-07-09,70459,translocation,900043000144430,m,56,20,RKS29916,14253.92
92064c9e-2752-463c-930e-7c6d7b9f058b,70556,2020-07-09,70459,translocation,900067000116989,m,50,13,RKS29917,34338.416
92064c9e-2752-463c-930e-7c6d7b9f058b,70556,2020-07-09,70459,translocation,900043000144451,f,43,8,RKS29918,998.048
92064c9e-2752-463c-930e-7c6d7b9f058b,70556,2020-07-09,70459,translocation,900067000117135,m,52,18,RKS29919,0
92064c9e-2752-463c-930e-7c6d7b9f058b,70556,2020-07-09,70459,translocation,900067000117058,m,55,17,RKS29920,53375.344
92064c9e-2752-463c-930e-7c6d7b9f058b,70556,2020-07-09,70459,translocation,900043000144487,f,62,26,RKS29921,2391.856
92064c9e-2752-463c-930e-7c6d7b9f058b,70556,2020-07-09,70459,translocation,900067000117159,f,47,10,RKS29922,46539.872
5037fdf4-9a48-4897-bc5a-82ca616b1a13,70556,2020-07-09,72974,translocation,900043000144407,f,58,22,RKS29923,1391.64
5037fdf4-9a48-4897-bc5a-82ca616b1a13,70556,2020-07-09,72974,translocation,900043000144466,f,55,19,RKS29924,2685.432
5037fdf4-9a48-4897-bc5a-82ca616b1a13,70556,2020-07-09,72974,translocation,900067000117120,f,58,23,RKS29925,0
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900067000117357,m,55,20,RKS26457,7302.336
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900067000117424,f,62,28,RKS26458,5840.296
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900067000117431,m,60,20,RKS26459,75469.32
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900067000117311,m,56,19,RKS26460,17789.496
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900067000117463,f,56,18,RKS26461,1197.28
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900067000117408,f,60,30,RKS26462,51.024
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900067000117473,f,53,18,RKS26466,599.112
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900067000117460,f,63,32,RKS26467,31062.072
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900067000117402,m,53,19,RKS26468,436.376
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900067000117430,m,58,20,RKS26469,19214.088
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900067000117401,m,43,8,RKS26470,1885.04
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900067000117454,m,53,18,RKS26471,780.224
d8bc8822-ab03-412d-bd75-5e89bdaa3598,70556,2018-08-16,70459,translocation,900067000117447,m,53,18,RKS26472,3762.344
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121011981122,m,54,16,RKS6147,768
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121012024185,m,53,15,RKS6148,2160
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121012027520,m,50,11,RKS6149,48288
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121011991157,m,48,12,RKS6150,5808
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121012024601,m,44,10,RKS6151,5520
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121012029320,f,50,12,RKS6152,240
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121012023060,m,50,12,RKS6153,8352
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121012031389,f,50,11,RKS6154,0
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121012027625,m,47,11,RKS6256,20928
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121013715395,m,49,10,RKS6241,123600
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121011986696,m,48,10,RKS6215,1104
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121013709017,m,48,9,RKS6243,1488
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121012027480,m,47,10,RKS6218,144
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121013705102,m,42,8,RKS6244,5856
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121013711374,f,55,13,RKS6245,0
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121012026041,m,46,10,RKS6145,96
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121013706912,m,46,9,RKS6248,384
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121012029728,m,43,8,RKS6232,192
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121012024211,m,47,11,RKS6231,4272
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121012028461,f,52,14,RKS6230,96
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121013713747,m,48,12,RKS6246,7056
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121013700755,m,48,10,RKS6252,44496
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121013713217,f,50,12,RKS6251,NA
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121013704817,f,56,18,RKS6250,1584
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121012029588,m,53,14,RKS6236,5040
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121013701012,f,44,11,RKS6249,240
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121013699370,m,51,13,RKS6234,46175.99999999999
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121012023067,m,47,9,RKS6229,144
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121012056454,f,59,16,RKS6228,2880
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121012030900,f,51,13,RKS6227,2928
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121012033178,m,51,12,RKS6226,3216
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121012028793,m,49,10,RKS6225,3120
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121012025837,m,46,9,RKS6224,48
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121012052049,m,47,8,RKS6223,672.0000000000001
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121013702881,f,52,14,RKS6247,1392
24144016-e553-4fcf-8eaa-50db5a3ca374,70619,2008-07-15,72996,translocation,985121011988199,m,50,11,RKS6146,3935.9999999999995
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790578,m,48,10,RKS30024,2245.568
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790465,f,54,12,RKS30025,788.448
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790639,f,51,13,RKS30016,2185.352
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790617,f,50,12,RKS30015,48281.8
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790634,f,53,13,RKS30014,6557.4
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790626,f,54,11,RKS30017,1858.584
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790483,m,50,10,RKS30018,232.064
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790511,f,53,14,RKS30019,263.416
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790613,m,52,10,RKS30020,7245.616
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790615,m,54,13,RKS30021,2289.608
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790597,m,47,8,RKS30026,5794.76
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790614,m,49,10,RKS30027,11811.016
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790618,f,52,13,RKS30028,1122.056
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790545,m,46,8,RKS30029,1869.184
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790494,m,47,10,RKS30030,856.744
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790601,m,52,12,RKS30031,5589.048
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790557,f,51,11,RKS30032,9623.968
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790510,m,47,8,RKS30033,0
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790469,m,46,10,RKS30034,882.408
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790538,f,51,13,RKS30035,4954.824
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790488,m,50,11,RKS30036,2140.048
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790554,f,49,9,RKS30037,0
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790484,m,47,10,RKS30038,546.152
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790496,m,49,11,RKS30039,138.376
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790527,f,52,12,RKS30040,3845.736
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790508,f,52,14,RKS30041,944.28
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790481,f,48,12,RKS30042,0
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790524,m,48,12,RKS30043,450.208
7eee11df-9ef6-47b1-a09c-977509c99553,70628,2020-08-05,72996,translocation,982126058790610,f,49,10,RKS30022,0
